cov_RPM,BRITE,sample,type,species
0,"Growth_hormone_synthesis,_secretion_and_action",SDBP4_GUARD_allbrites,GUARD,SD
0,GTP-binding_proteins,SBBP1_GUARD_allbrites,GUARD,SB
0,GTP-binding_proteins,SBBP2_GUARD_allbrites,GUARD,SB
0,GTP-binding_proteins,SDBP3_GUARD_allbrites,GUARD,SD
0,GTP-binding_proteins,SDBP4_GUARD_allbrites,GUARD,SD
0,Hematopoietic_cell_lineage,SBBP1_GUARD_allbrites,GUARD,SB
0,Hematopoietic_cell_lineage,SBBP2_GUARD_allbrites,GUARD,SB
0,Hematopoietic_cell_lineage,SDBP3_GUARD_allbrites,GUARD,SD
0,Hematopoietic_cell_lineage,SDBP4_GUARD_allbrites,GUARD,SD
0,Hepatitis_B,SBBP1_GUARD_allbrites,GUARD,SB
0,Hepatitis_B,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Hepatitis_B,SDBP3_GUARD_allbrites,GUARD,SD
0,Hepatitis_B,SDBP4_GUARD_allbrites,GUARD,SD
0,Hepatitis_C,SBBP1_GUARD_allbrites,GUARD,SB
0,Hepatitis_C,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Hepatitis_C,SDBP3_GUARD_allbrites,GUARD,SD
0,Hepatitis_C,SDBP4_GUARD_allbrites,GUARD,SD
143.66,Hepatocellular_carcinoma,SBBP1_GUARD_allbrites,GUARD,SB
349.01,Hepatocellular_carcinoma,SBBP2_GUARD_allbrites,GUARD,SB
0,Hepatocellular_carcinoma,SDBP3_GUARD_allbrites,GUARD,SD
126.77,Hepatocellular_carcinoma,SDBP4_GUARD_allbrites,GUARD,SD
0,Herpes_simplex_virus_1_infection,SBBP1_GUARD_allbrites,GUARD,SB
0,Herpes_simplex_virus_1_infection,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Herpes_simplex_virus_1_infection,SDBP3_GUARD_allbrites,GUARD,SD
0,Herpes_simplex_virus_1_infection,SDBP4_GUARD_allbrites,GUARD,SD
3785.56,HIF-1_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
2658.52,HIF-1_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
2782.65,HIF-1_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
4101.69,HIF-1_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
0,Hippo_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
0,Hippo_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
0,Hippo_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
59.24,Hippo_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
2576.61,Histidine_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
1662.08,Histidine_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
1877.89,Histidine_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
3627.68,Histidine_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
9978.3,Homologous_recombination,SBBP1_GUARD_allbrites,GUARD,SB
8754.67,Homologous_recombination,SBBP2_GUARD_allbrites,GUARD,SB
13235.89,Homologous_recombination,SDBP3_GUARD_allbrites,GUARD,SD
9312.42,Homologous_recombination,SDBP4_GUARD_allbrites,GUARD,SD
0,Human_cytomegalovirus_infection,SBBP1_GUARD_allbrites,GUARD,SB
0,Human_cytomegalovirus_infection,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Human_cytomegalovirus_infection,SDBP3_GUARD_allbrites,GUARD,SD
0,Human_cytomegalovirus_infection,SDBP4_GUARD_allbrites,GUARD,SD
31849.08,Human_Diseases,SBBP1_GUARD_allbrites,GUARD,SB
27552.11,Human_Diseases,SBBP2_GUARD_allbrites,GUARD,SB
36700.61,Human_Diseases,SDBP3_GUARD_allbrites,GUARD,SD
31473.38,Human_Diseases,SDBP4_GUARD_allbrites,GUARD,SD
0,Human_immunodeficiency_virus_1_infection,SBBP1_GUARD_allbrites,GUARD,SB
0,Human_immunodeficiency_virus_1_infection,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Human_immunodeficiency_virus_1_infection,SDBP3_GUARD_allbrites,GUARD,SD
0,Human_immunodeficiency_virus_1_infection,SDBP4_GUARD_allbrites,GUARD,SD
386.62,Human_papillomavirus_infection,SBBP1_GUARD_allbrites,GUARD,SB
675.52,Human_papillomavirus_infection,SBBP2_GUARD_allbrites,GUARD,SB
323.28,Human_papillomavirus_infection,SDBP3_GUARD_allbrites,GUARD,SD
348.83,Human_papillomavirus_infection,SDBP4_GUARD_allbrites,GUARD,SD
0,Human_T-cell_leukemia_virus_1_infection,SBBP1_GUARD_allbrites,GUARD,SB
259.28,Human_T-cell_leukemia_virus_1_infection,SBBP2_GUARD_allbrites,GUARD,SB
0,Human_T-cell_leukemia_virus_1_infection,SDBP3_GUARD_allbrites,GUARD,SD
231.31,Human_T-cell_leukemia_virus_1_infection,SDBP4_GUARD_allbrites,GUARD,SD
989.29,Huntington_disease,SBBP1_GUARD_allbrites,GUARD,SB
285.77,Huntington_disease,SBBP2_GUARD_allbrites,GUARD,SB
7616.02,Huntington_disease,SDBP3_GUARD_allbrites,GUARD,SD
589.35,Huntington_disease,SDBP4_GUARD_allbrites,GUARD,SD
0,Hypertrophic_cardiomyopathy,SBBP1_GUARD_allbrites,GUARD,SB
0,Hypertrophic_cardiomyopathy,SBBP2_GUARD_allbrites,GUARD,SB
0,Hypertrophic_cardiomyopathy,SDBP3_GUARD_allbrites,GUARD,SD
0,Hypertrophic_cardiomyopathy,SDBP4_GUARD_allbrites,GUARD,SD
123.23,IL-17_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
0,IL-17_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
607.06,IL-17_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
311.89,IL-17_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
572.97,Immune_disease,SBBP1_GUARD_allbrites,GUARD,SB
475.04,Immune_disease,SBBP2_GUARD_allbrites,GUARD,SB
0,Immune_disease,SDBP3_GUARD_allbrites,GUARD,SD
783.36,Immune_disease,SDBP4_GUARD_allbrites,GUARD,SD
631.39,Immune_system,SBBP1_GUARD_allbrites,GUARD,SB
1106.59,Immune_system,SBBP2_GUARD_allbrites,GUARD,SB
1192.59,Immune_system,SDBP3_GUARD_allbrites,GUARD,SD
1780.89,Immune_system,SDBP4_GUARD_allbrites,GUARD,SD
6984.68,Infectious_disease:_bacterial,SBBP1_GUARD_allbrites,GUARD,SB
6540.27,Infectious_disease:_bacterial,SBBP2_GUARD_allbrites,GUARD,SB
12526.27,Infectious_disease:_bacterial,SDBP3_GUARD_allbrites,GUARD,SD
7817.64,Infectious_disease:_bacterial,SDBP4_GUARD_allbrites,GUARD,SD
182.73,Infectious_disease:_parasitic,SBBP1_GUARD_allbrites,GUARD,SB
921.12,Infectious_disease:_parasitic,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Infectious_disease:_parasitic,SDBP3_GUARD_allbrites,GUARD,SD
138.04,Infectious_disease:_parasitic,SDBP4_GUARD_allbrites,GUARD,SD
386.62,Infectious_disease:_viral,SBBP1_GUARD_allbrites,GUARD,SB
934.8,Infectious_disease:_viral,SBBP2_GUARD_allbrites,GUARD,SB
2066.91,Infectious_disease:_viral,SDBP3_GUARD_allbrites,GUARD,SD
580.14,Infectious_disease:_viral,SDBP4_GUARD_allbrites,GUARD,SD
0,Influenza_A,SBBP1_GUARD_allbrites,GUARD,SB
0,Influenza_A,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Influenza_A,SDBP3_GUARD_allbrites,GUARD,SD
0,Influenza_A,SDBP4_GUARD_allbrites,GUARD,SD
158.48,Information_processing_in_viruses,SBBP1_GUARD_allbrites,GUARD,SB
336.46,Information_processing_in_viruses,SBBP2_GUARD_allbrites,GUARD,SB
0,Information_processing_in_viruses,SDBP3_GUARD_allbrites,GUARD,SD
447.86,Information_processing_in_viruses,SDBP4_GUARD_allbrites,GUARD,SD
1374.32,Inositol_phosphate_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
2555.24,Inositol_phosphate_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
431.1,Inositol_phosphate_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
870.56,Inositol_phosphate_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
0,Insect_hormone_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
320.97,Insect_hormone_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
0,Insect_hormone_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
0,Insect_hormone_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
1115.02,Insulin_resistance,SBBP1_GUARD_allbrites,GUARD,SB
424.79,Insulin_resistance,SBBP2_GUARD_allbrites,GUARD,SB
623.47,Insulin_resistance,SDBP3_GUARD_allbrites,GUARD,SD
864.55,Insulin_resistance,SDBP4_GUARD_allbrites,GUARD,SD
570.99,Insulin_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
321.83,Insulin_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
0,Insulin_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
969.37,Insulin_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
0,Ion_channels,SBBP1_GUARD_allbrites,GUARD,SB
0,Ion_channels,SBBP2_GUARD_allbrites,GUARD,SB
0,Ion_channels,SDBP3_GUARD_allbrites,GUARD,SD
0,Ion_channels,SDBP4_GUARD_allbrites,GUARD,SD
1051.81,Isoquinoline_alkaloid_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
359.83,Isoquinoline_alkaloid_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
581.73,Isoquinoline_alkaloid_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
552.68,Isoquinoline_alkaloid_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
0,Kaposi_sarcoma-associated_herpesvirus_infection,SBBP1_GUARD_allbrites,GUARD,SB
0,Kaposi_sarcoma-associated_herpesvirus_infection,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Kaposi_sarcoma-associated_herpesvirus_infection,SDBP3_GUARD_allbrites,GUARD,SD
0,Kaposi_sarcoma-associated_herpesvirus_infection,SDBP4_GUARD_allbrites,GUARD,SD
857.02,Legionellosis,SBBP1_GUARD_allbrites,GUARD,SB
1480.19,Legionellosis,SBBP2_GUARD_allbrites,GUARD,SB
6456.32,Legionellosis,SDBP3_GUARD_allbrites,GUARD,SD
1253.26,Legionellosis,SDBP4_GUARD_allbrites,GUARD,SD
0,Leishmaniasis,SBBP1_GUARD_allbrites,GUARD,SB
0,Leishmaniasis,SBBP2_GUARD_allbrites,GUARD,SB
0,Leishmaniasis,SDBP3_GUARD_allbrites,GUARD,SD
0,Leishmaniasis,SDBP4_GUARD_allbrites,GUARD,SD
0,Leukocyte_transendothelial_migration,SBBP1_GUARD_allbrites,GUARD,SB
0,Leukocyte_transendothelial_migration,SBBP2_GUARD_allbrites,GUARD,SB
0,Leukocyte_transendothelial_migration,SDBP3_GUARD_allbrites,GUARD,SD
0,Leukocyte_transendothelial_migration,SDBP4_GUARD_allbrites,GUARD,SD
304.5,Limonene_degradation,SBBP1_GUARD_allbrites,GUARD,SB
320.97,Limonene_degradation,SBBP2_GUARD_allbrites,GUARD,SB
0,Limonene_degradation,SDBP3_GUARD_allbrites,GUARD,SD
0,Limonene_degradation,SDBP4_GUARD_allbrites,GUARD,SD
0,Linoleic_acid_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
0,Linoleic_acid_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
0,Linoleic_acid_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
26.41,Linoleic_acid_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
582.66,Lipid_and_atherosclerosis,SBBP1_GUARD_allbrites,GUARD,SB
817.05,Lipid_and_atherosclerosis,SBBP2_GUARD_allbrites,GUARD,SB
4377.2,Lipid_and_atherosclerosis,SDBP3_GUARD_allbrites,GUARD,SD
1077.74,Lipid_and_atherosclerosis,SDBP4_GUARD_allbrites,GUARD,SD
7641.93,Lipid_biosynthesis_proteins,SBBP1_GUARD_allbrites,GUARD,SB
4449.58,Lipid_biosynthesis_proteins,SBBP2_GUARD_allbrites,GUARD,SB
7418.92,Lipid_biosynthesis_proteins,SDBP3_GUARD_allbrites,GUARD,SD
7043.98,Lipid_biosynthesis_proteins,SDBP4_GUARD_allbrites,GUARD,SD
18688.65,Lipid_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
17192.28,Lipid_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
14979.33,Lipid_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
20320.15,Lipid_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
103.01,Lipoarabinomannan_(LAM)_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
295.59,Lipoarabinomannan_(LAM)_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
0,Lipoarabinomannan_(LAM)_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
0,Lipoarabinomannan_(LAM)_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
3947.43,Lipoic_acid_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
4034.43,Lipoic_acid_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
5338.86,Lipoic_acid_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
3653.39,Lipoic_acid_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
2565.49,Lipopolysaccharide_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
0,Lipopolysaccharide_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
1042.22,Lipopolysaccharide_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
2838.93,Lipopolysaccharide_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
3640.22,Lipopolysaccharide_biosynthesis_proteins,SBBP1_GUARD_allbrites,GUARD,SB
1413.88,Lipopolysaccharide_biosynthesis_proteins,SBBP2_GUARD_allbrites,GUARD,SB
1784.52,Lipopolysaccharide_biosynthesis_proteins,SDBP3_GUARD_allbrites,GUARD,SD
5356.82,Lipopolysaccharide_biosynthesis_proteins,SDBP4_GUARD_allbrites,GUARD,SD
0,Long-term_depression,SBBP1_GUARD_allbrites,GUARD,SB
0,Long-term_depression,SBBP2_GUARD_allbrites,GUARD,SB
0,Long-term_depression,SDBP3_GUARD_allbrites,GUARD,SD
0,Long-term_depression,SDBP4_GUARD_allbrites,GUARD,SD
626.51,Longevity_regulating_pathway,SBBP1_GUARD_allbrites,GUARD,SB
510.85,Longevity_regulating_pathway,SBBP2_GUARD_allbrites,GUARD,SB
1222.91,Longevity_regulating_pathway,SDBP3_GUARD_allbrites,GUARD,SD
381.11,Longevity_regulating_pathway,SDBP4_GUARD_allbrites,GUARD,SD
753.23,Longevity_regulating_pathway_-_multiple_species,SBBP1_GUARD_allbrites,GUARD,SB
709.92,Longevity_regulating_pathway_-_multiple_species,SBBP2_GUARD_allbrites,GUARD,SB
2473.46,Longevity_regulating_pathway_-_multiple_species,SDBP3_GUARD_allbrites,GUARD,SD
714.24,Longevity_regulating_pathway_-_multiple_species,SDBP4_GUARD_allbrites,GUARD,SD
2091.54,Longevity_regulating_pathway_-_worm,SBBP1_GUARD_allbrites,GUARD,SB
2170.95,Longevity_regulating_pathway_-_worm,SBBP2_GUARD_allbrites,GUARD,SB
2739.26,Longevity_regulating_pathway_-_worm,SDBP3_GUARD_allbrites,GUARD,SD
1669.31,Longevity_regulating_pathway_-_worm,SDBP4_GUARD_allbrites,GUARD,SD
6401.92,Lysine_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
6587.94,Lysine_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
8099.47,Lysine_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
5837.83,Lysine_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
1462.2,Lysine_degradation,SBBP1_GUARD_allbrites,GUARD,SB
1521.25,Lysine_degradation,SBBP2_GUARD_allbrites,GUARD,SB
2523.94,Lysine_degradation,SDBP3_GUARD_allbrites,GUARD,SD
1900.53,Lysine_degradation,SDBP4_GUARD_allbrites,GUARD,SD
248.26,Lysosome,SBBP1_GUARD_allbrites,GUARD,SB
710.85,Lysosome,SBBP2_GUARD_allbrites,GUARD,SB
0,Lysosome,SDBP3_GUARD_allbrites,GUARD,SD
208.31,Lysosome,SDBP4_GUARD_allbrites,GUARD,SD
0,Mannose_type_O-glycan_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
0,Mannose_type_O-glycan_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
0,Mannose_type_O-glycan_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
93.12,Mannose_type_O-glycan_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
0,MAPK_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
0,MAPK_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
0,MAPK_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
0,MAPK_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
174.64,MAPK_signaling_pathway_-_fly,SBBP1_GUARD_allbrites,GUARD,SB
285.77,MAPK_signaling_pathway_-_fly,SBBP2_GUARD_allbrites,GUARD,SB
1222.91,MAPK_signaling_pathway_-_fly,SDBP3_GUARD_allbrites,GUARD,SD
335.49,MAPK_signaling_pathway_-_fly,SDBP4_GUARD_allbrites,GUARD,SD
1285.09,MAPK_signaling_pathway_-_plant,SBBP1_GUARD_allbrites,GUARD,SB
1074.38,MAPK_signaling_pathway_-_plant,SBBP2_GUARD_allbrites,GUARD,SB
593.62,MAPK_signaling_pathway_-_plant,SDBP3_GUARD_allbrites,GUARD,SD
672.32,MAPK_signaling_pathway_-_plant,SDBP4_GUARD_allbrites,GUARD,SD
451.87,MAPK_signaling_pathway_-_yeast,SBBP1_GUARD_allbrites,GUARD,SB
225.08,MAPK_signaling_pathway_-_yeast,SBBP2_GUARD_allbrites,GUARD,SB
0,MAPK_signaling_pathway_-_yeast,SDBP3_GUARD_allbrites,GUARD,SD
45.62,MAPK_signaling_pathway_-_yeast,SDBP4_GUARD_allbrites,GUARD,SD
0,Measles,SBBP1_GUARD_allbrites,GUARD,SB
0,Measles,SBBP2_GUARD_allbrites,GUARD,SB
1743.63,Measles,SDBP3_GUARD_allbrites,GUARD,SD
0,Measles,SDBP4_GUARD_allbrites,GUARD,SD
0,Meiosis_-_yeast,SBBP1_GUARD_allbrites,GUARD,SB
0,Meiosis_-_yeast,SBBP2_GUARD_allbrites,GUARD,SB
0,Meiosis_-_yeast,SDBP3_GUARD_allbrites,GUARD,SD
0,Meiosis_-_yeast,SDBP4_GUARD_allbrites,GUARD,SD
0,Melanogenesis,SBBP1_GUARD_allbrites,GUARD,SB
0,Melanogenesis,SBBP2_GUARD_allbrites,GUARD,SB
0,Melanogenesis,SDBP3_GUARD_allbrites,GUARD,SD
0,Melanogenesis,SDBP4_GUARD_allbrites,GUARD,SD
0,Melanoma,SBBP1_GUARD_allbrites,GUARD,SB
0,Melanoma,SBBP2_GUARD_allbrites,GUARD,SB
0,Melanoma,SDBP3_GUARD_allbrites,GUARD,SD
59.24,Melanoma,SDBP4_GUARD_allbrites,GUARD,SD
2550.86,Membrane_trafficking,SBBP1_GUARD_allbrites,GUARD,SB
2038.27,Membrane_trafficking,SBBP2_GUARD_allbrites,GUARD,SB
5372.6,Membrane_trafficking,SDBP3_GUARD_allbrites,GUARD,SD
2867.77,Membrane_trafficking,SDBP4_GUARD_allbrites,GUARD,SD
47202.17,Membrane_transport,SBBP1_GUARD_allbrites,GUARD,SB
71590.98,Membrane_transport,SBBP2_GUARD_allbrites,GUARD,SB
42841.16,Membrane_transport,SDBP3_GUARD_allbrites,GUARD,SD
54491.58,Membrane_transport,SDBP4_GUARD_allbrites,GUARD,SD
8069.57,Messenger_RNA_biogenesis,SBBP1_GUARD_allbrites,GUARD,SB
7136.45,Messenger_RNA_biogenesis,SBBP2_GUARD_allbrites,GUARD,SB
8033.5,Messenger_RNA_biogenesis,SDBP3_GUARD_allbrites,GUARD,SD
7905.53,Messenger_RNA_biogenesis,SDBP4_GUARD_allbrites,GUARD,SD
196707.18,Metabolism,SBBP1_GUARD_allbrites,GUARD,SB
208544.27,Metabolism,SBBP2_GUARD_allbrites,GUARD,SB
163702.33,Metabolism,SDBP3_GUARD_allbrites,GUARD,SD
216787.74,Metabolism,SDBP4_GUARD_allbrites,GUARD,SD
39810.95,Metabolism_of_cofactors_and_vitamins,SBBP1_GUARD_allbrites,GUARD,SB
33995.34,Metabolism_of_cofactors_and_vitamins,SBBP2_GUARD_allbrites,GUARD,SB
45896.66,Metabolism_of_cofactors_and_vitamins,SDBP3_GUARD_allbrites,GUARD,SD
42525.8,Metabolism_of_cofactors_and_vitamins,SDBP4_GUARD_allbrites,GUARD,SD
14148.55,Metabolism_of_other_amino_acids,SBBP1_GUARD_allbrites,GUARD,SB
14730.12,Metabolism_of_other_amino_acids,SBBP2_GUARD_allbrites,GUARD,SB
8187.42,Metabolism_of_other_amino_acids,SDBP3_GUARD_allbrites,GUARD,SD
14046.94,Metabolism_of_other_amino_acids,SDBP4_GUARD_allbrites,GUARD,SD
8908.34,Metabolism_of_terpenoids_and_polyketides,SBBP1_GUARD_allbrites,GUARD,SB
8494.35,Metabolism_of_terpenoids_and_polyketides,SBBP2_GUARD_allbrites,GUARD,SB
7767.99,Metabolism_of_terpenoids_and_polyketides,SDBP3_GUARD_allbrites,GUARD,SD
11039.37,Metabolism_of_terpenoids_and_polyketides,SDBP4_GUARD_allbrites,GUARD,SD
1452.57,Metabolism_of_xenobiotics_by_cytochrome_P450,SBBP1_GUARD_allbrites,GUARD,SB
1164.8,Metabolism_of_xenobiotics_by_cytochrome_P450,SBBP2_GUARD_allbrites,GUARD,SB
546.8,Metabolism_of_xenobiotics_by_cytochrome_P450,SDBP3_GUARD_allbrites,GUARD,SD
1346.62,Metabolism_of_xenobiotics_by_cytochrome_P450,SDBP4_GUARD_allbrites,GUARD,SD
6232.74,Methane_metabolism,SBBP1_GUARD_allbrites,GUARD,SB
4746.07,Methane_metabolism,SBBP2_GUARD_allbrites,GUARD,SB
4590.02,Methane_metabolism,SDBP3_GUARD_allbrites,GUARD,SD
6563.44,Methane_metabolism,SDBP4_GUARD_allbrites,GUARD,SD
404.84,MicroRNAs_in_cancer,SBBP1_GUARD_allbrites,GUARD,SB
827.71,MicroRNAs_in_cancer,SBBP2_GUARD_allbrites,GUARD,SB
0,MicroRNAs_in_cancer,SDBP3_GUARD_allbrites,GUARD,SD
375.61,MicroRNAs_in_cancer,SDBP4_GUARD_allbrites,GUARD,SD
833.22,Mineral_absorption,SBBP1_GUARD_allbrites,GUARD,SB
630.16,Mineral_absorption,SBBP2_GUARD_allbrites,GUARD,SB
0,Mineral_absorption,SDBP3_GUARD_allbrites,GUARD,SD
709.64,Mineral_absorption,SDBP4_GUARD_allbrites,GUARD,SD
8251.56,Mismatch_repair,SBBP1_GUARD_allbrites,GUARD,SB
7160.49,Mismatch_repair,SBBP2_GUARD_allbrites,GUARD,SB
9031.94,Mismatch_repair,SDBP3_GUARD_allbrites,GUARD,SD
7890.49,Mismatch_repair,SDBP4_GUARD_allbrites,GUARD,SD
11370.91,Mitochondrial_biogenesis,SBBP1_GUARD_allbrites,GUARD,SB
10404.07,Mitochondrial_biogenesis,SBBP2_GUARD_allbrites,GUARD,SB
22132.71,Mitochondrial_biogenesis,SDBP3_GUARD_allbrites,GUARD,SD
9407.83,Mitochondrial_biogenesis,SDBP4_GUARD_allbrites,GUARD,SD
94.51,Mitophagy_-_animal,SBBP1_GUARD_allbrites,GUARD,SB
0,Mitophagy_-_animal,SBBP2_GUARD_allbrites,GUARD,SB
3167.49,Mitophagy_-_animal,SDBP3_GUARD_allbrites,GUARD,SD
87.77,Mitophagy_-_animal,SDBP4_GUARD_allbrites,GUARD,SD
0,Mitophagy_-_yeast,SBBP1_GUARD_allbrites,GUARD,SB
0,Mitophagy_-_yeast,SBBP2_GUARD_allbrites,GUARD,SB
0,Mitophagy_-_yeast,SDBP3_GUARD_allbrites,GUARD,SD
0,Mitophagy_-_yeast,SDBP4_GUARD_allbrites,GUARD,SD
913.53,Monobactam_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
2025.79,Monobactam_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
2731.36,Monobactam_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
1831.34,Monobactam_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
0,Morphine_addiction,SBBP1_GUARD_allbrites,GUARD,SB
0,Morphine_addiction,SBBP2_GUARD_allbrites,GUARD,SB
0,Morphine_addiction,SDBP3_GUARD_allbrites,GUARD,SD
0,Morphine_addiction,SDBP4_GUARD_allbrites,GUARD,SD
0,mTOR_signaling_pathway,SBBP1_GUARD_allbrites,GUARD,SB
0,mTOR_signaling_pathway,SBBP2_GUARD_allbrites,GUARD,SB
0,mTOR_signaling_pathway,SDBP3_GUARD_allbrites,GUARD,SD
0,mTOR_signaling_pathway,SDBP4_GUARD_allbrites,GUARD,SD
2233.44,Mycolic_acid_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
1297.19,Mycolic_acid_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
2617.44,Mycolic_acid_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
1219.4,Mycolic_acid_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
105.52,N-Glycan_biosynthesis,SBBP1_GUARD_allbrites,GUARD,SB
0,N-Glycan_biosynthesis,SBBP2_GUARD_allbrites,GUARD,SB
0,N-Glycan_biosynthesis,SDBP3_GUARD_allbrites,GUARD,SD
93.12,N-Glycan_biosynthesis,SDBP4_GUARD_allbrites,GUARD,SD
1232.82,Naphthalene_degradation,SBBP1_GUARD_allbrites,GUARD,SB
1431.43,Naphthalene_degradation,SBBP2_GUARD_allbrites,GUARD,SB
0,Naphthalene_degradation,SDBP3_GUARD_allbrites,GUARD,SD
1265.76,Naphthalene_degradation,SDBP4_GUARD_allbrites,GUARD,SD
1159.65,Necroptosis,SBBP1_GUARD_allbrites,GUARD,SB
724.4,Necroptosis,SBBP2_GUARD_allbrites,GUARD,SB
1726.41,Necroptosis,SDBP3_GUARD_allbrites,GUARD,SD
1950.28,Necroptosis,SDBP4_GUARD_allbrites,GUARD,SD
437.58,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SBBP1_GUARD_allbrites,GUARD,SB
823.1,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SBBP2_GUARD_allbrites,GUARD,SB
267.36,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SDBP3_GUARD_allbrites,GUARD,SD
552.69,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SDBP4_GUARD_allbrites,GUARD,SD
642.66,Nervous_system,SBBP1_GUARD_allbrites,GUARD,SB
761.22,Nervous_system,SBBP2_GUARD_allbrites,GUARD,SB
4204.01,Nervous_system,SDBP3_GUARD_allbrites,GUARD,SD
767.9,Nervous_system,SDBP4_GUARD_allbrites,GUARD,SD
0,Neuroactive_ligand-receptor_interaction,SBBP1_GUARD_allbrites,GUARD,SB
259.28,Neuroactive_ligand-receptor_interaction,SBBP2_GUARD_allbrites,GUARD,SB
0,Neuroactive_ligand-receptor_interaction,SDBP3_GUARD_allbrites,GUARD,SD
